OBJECTID,IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors,CollisionYear,CityCrash
9788,35365884,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,,GREEN,ST,S,,OHIO,,,,,37.80521494,-87.63344899,9.57,2025-10-02,1453,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45936.55343,False,64,Accepted,2,2,A,,"MISJUDGE CLEARANCE, EXCEEDED STATED SPEED LIMIT",,2025,1
9789,35365963,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,418,SPRING GARDEN,RD,,,,,,,,37.82974053,-87.54559537,0.313,2025-10-05,1021,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,45936.57476,False,52,Accepted,5,5,O,IMPROPERLY PARKED VEHICLE(S),MISJUDGE CLEARANCE,,2025,1
9790,35366201,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,US0041,US41 S EXIT81 OFF RAMP TO US60 E,US0041,US41 E RAMP TO US41 S,37.85699261,-87.57310128,16.04,2025-10-01,1628,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45936.60509,False,67,Accepted,5,5,O,,INATTENTION,,2025,1
9791,35366202,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,657,COSTANZA,DR,,,,,,,,37.8685855,-87.54324751,0.537,2025-10-04,714,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,45936.60513,False,67,Accepted,5,5,O,,INATTENTION,,2025,1
9792,35366203,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.82464434,-87.60224832,14.597,2025-10-04,1353,2,2,0,2,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45936.60516,False,52,Accepted,5,3,B,,TURNING IMPROPERLY,,2025,1
9793,35368454,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,,,,37.8461309,-87.58414229,16.443,2025-10-04,1953,4,4,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DUSK,,,45937.09141,False,48,Accepted,5,5,O,,INATTENTION,,2025,1
9794,35368510,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,BARRET,,,,,37.86433611,-87.57370612,16.581,2025-10-05,2051,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,45937.12321,False,42,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,,2025,1
9795,35368924,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,HOLLOWAY,ST,S,,WASHINGTON,,,,,37.83257616,-87.5846808,0.214,2025-10-01,1105,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45937.28686,False,52,Accepted,5,5,O,CONSTRUCTION WORK ZONE,FAILED TO YIELD RIGHT OF WAY,,2025,1
9796,35372792,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WATSON,LN,,,BROWNS,,,,,37.87281301,-87.55998986,0.633,2025-10-03,634,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,45938.33191,False,23,Accepted,5,5,O,,,,2025,1
9797,35372793,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,15,US41,,N,,,,,,,37.86040696,-87.57558384,16.303,2025-10-03,640,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,,,45938.33195,False,46,Accepted,5,5,O,,INATTENTION,,2025,1
9798,35372795,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MARYWOOD,DR,,,US HWY 60,,,,,37.86101889,-87.56475876,,2025-10-06,1238,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45938.33201,False,82,Accepted,3,3,B,,INATTENTION,,2025,1
9799,35373097,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,521,CENTER,ST,,,,,,,,37.83629438,-87.58799755,0.717,2025-10-07,544,2,2,0,1,RAINING,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,45938.39724,False,25,Accepted,5,3,B,,TOO FAST FOR CONDITIONS,,2025,1
9802,35374296,0510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,,,WATHEN,LN,,,,,,,,37.8750972,-87.52774877,0.906,2025-10-03,631,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,45938.63001,False,140,Accepted,5,5,O,ANIMALS ACTION,,,2025,1
9806,35377467,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1600,GREEN,ST,S,,,,,,,37.81996923,-87.6087894,14.112,2025-10-08,550,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,45939.33879,False,47,Accepted,5,5,O,ANIMALS ACTION,,,2025,1
9807,35378058,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,3RD,ST,,,,,,,,37.83858342,-87.58283344,,2025-09-30,1453,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45939.49935,False,83,Accepted,5,5,O,,INATTENTION,STEERING FAILURE,2025,1
9808,35378059,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,,,,37.84350064,-87.58589835,,2025-10-03,1506,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45939.4994,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9809,35378060,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,627,SHORT 7TH  STREET,,,,,,,,,37.84394093,-87.58090784,,2025-10-03,1846,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,45939.49945,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9811,35382717,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1680,GREEN,ST,S,,,,,,,37.8170175,-87.61333228,13.788,2025-09-28,1814,2,2,0,2,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,45940.47705,False,58,Accepted,3,3,B,,INATTENTION,,2025,1
9813,35382751,0510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.81973375,-87.60907994,14.09,2025-10-08,550,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,45940.49247,False,120,Accepted,5,5,O,ANIMALS ACTION,,,2025,1
9816,35383936,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,2ND,ST,,,GREEN,,,,,37.83947514,-87.58846424,,2025-10-07,1156,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45940.71944,False,83,Accepted,3,3,B,,INATTENTION,,2025,1
9817,35383937,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,DR MARTIN LUTHER KING JR,,,,GREEN,,,,,37.83274703,-87.59426207,,2025-10-08,806,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45940.71947,False,82,Accepted,5,5,O,,TURNING IMPROPERLY,,2025,1
9818,35383938,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,,,12TH,,,,,37.8527758,-87.58193242,,2025-10-08,1246,2,2,0,0,CLEAR,DRY,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45940.7195,False,82,Accepted,5,5,O,,TURNING IMPROPERLY,,2025,1
9819,35391030,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WASHINGTON,ST,,,MCKINLEY,,,,,37.82787635,-87.57661165,0.231,2025-10-08,1957,2,2,0,0,CLEAR,DRY,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,45942.95779,False,35,Accepted,5,5,O,,INATTENTION,,2025,1
9820,35392779,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MANOR,DR,,US0060,US60,,,,,37.86063373,-87.56583178,0.001,2025-10-12,1455,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45943.37164,False,25,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",,2025,1
9821,35392991,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,FRANKLIN,AVE,,KY0351,2ND,,,,,37.83170092,-87.57008567,0.001,2025-10-08,1335,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45943.40325,False,25,Accepted,5,5,O,,"DISREGARD TRAFFIC CONTROL, FAILED TO YIELD RIGHT OF WAY, INATTENTION",,2025,1
9822,35392993,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,CHERRY,,,,,37.82908091,-87.59779762,14.995,2025-10-10,1123,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45943.4034,False,52,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2025,1
9823,35392994,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,901,WATSON,LN,,,GREEN RIVER,,,,,37.86848094,-87.55746824,0.297,2025-10-11,1115,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45943.40346,False,25,Accepted,5,5,O,,INATTENTION,,2025,1
9824,35393219,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WATSON,LN,,US0060,US60,,,,,37.86480986,-87.55490922,0.009,2025-09-24,1647,2,2,0,0,CLEAR,DRY,True,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,45943.43126,False,15,Accepted,5,5,O,,,,2025,1
9825,35393220,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.86653733,-87.57260091,,2025-10-10,1304,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45943.43133,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9828,35393544,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,2820,SUNSET,LN,,,,,,,,37.8792829,-87.57061181,,2025-10-09,1202,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,CURVE & LEVEL,DAYLIGHT,,,45943.4636,False,82,Accepted,5,5,O,,OTHER,STEERING FAILURE,2025,1
9829,35393545,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,7TH,,,,,37.84570851,-87.5844361,16.413,2025-09-29,850,2,2,0,0,CLOUDY,DRY,True,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,45943.46365,False,15,Accepted,5,5,O,,,,2025,1
9830,35393546,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,5,MAIN,ST,N,,,,,,,37.83884742,-87.59301336,,2025-09-30,1142,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,45943.46368,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9831,35393547,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,,,,37.84646733,-87.58389605,,2025-10-03,1635,2,2,0,5,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45943.46374,False,83,Accepted,5,3,B,,INATTENTION,,2025,1
9832,35393548,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,SUNSET,LN,,,,,,,,37.87656974,-87.57307554,,2025-10-09,1604,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45943.4638,False,83,Accepted,5,3,B,,INATTENTION,,2025,1
9834,35397385,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1800,2ND,ST,,,,,,,,37.83980264,-87.58923832,0.048,2025-10-13,1819,1,1,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,45944.25439,False,35,Accepted,5,5,O,,,,2025,1
9835,35397851,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,301,GREEN,ST,S,,,,,,,37.83401851,-87.59341299,,2025-10-13,1642,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.38421,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9836,35398249,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,GREEN,ST,S,,2ND,,,,,37.83947716,-87.58846319,,2025-09-24,830,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.4449,False,82,Accepted,5,5,O,BACKUP DUE TO REGULAR CONGESTION,INATTENTION,,2025,1
9837,35398250,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.81442084,-87.61782171,,2025-09-15,1646,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45944.44495,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9838,35398251,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.87918337,-87.56568879,,2025-09-16,1716,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45944.44499,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9839,35398252,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,140,GARDEN MILE,RD,,,,,,,,37.8253459,-87.55858653,,2025-09-17,1538,3,3,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.44504,False,83,Accepted,3,3,B,,INATTENTION,,2025,1
9840,35398253,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.81616362,-87.61466951,,2025-09-25,1605,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.4451,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9842,35400464,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,HELM,ST,,,,,,,,37.82903503,-87.58354498,,2025-09-30,1336,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.75373,False,83,Accepted,5,5,O,ANIMALS ACTION,INATTENTION,,2025,1
9843,35400465,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.86963439,-87.57091375,,2025-09-30,1555,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45944.75376,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9844,35400466,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,60,HWY,,,,,,,,37.86471866,-87.55504126,,2025-10-06,1749,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,45944.75383,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9846,35407205,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,DR MARTIN LUTHER KING JR,AVE,,US0041A,GREEN,,,,,37.83274888,-87.59428404,0.001,2025-10-06,2222,1,1,0,0,RAINING,WET,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,45946.04994,False,44,Accepted,5,5,O,SLIPPERY SURFACE,,,2025,1
9847,35407207,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,2950,US60,,E,,,,,,,37.86469328,-87.55390034,11.458,2025-10-08,2140,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,45946.05006,False,44,Accepted,5,5,O,ANIMALS ACTION,,,2025,1
9849,35413897,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.83225011,-87.59485074,,2025-10-14,1612,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45947.61332,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9850,35413898,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,GREEN,ST,S,,,,,,,37.83177994,-87.59520612,,2025-10-16,1016,4,4,0,2,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,45947.61338,False,82,Accepted,5,3,B,,"EXCEEDED STATED SPEED LIMIT, FAILED TO KEEP PROPER LANE",,2025,1
9851,35413899,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,PRINGLE,ST,,,,,,,,37.82254039,-87.58540157,,2025-10-15,1356,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45947.61346,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9852,35413901,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,,ZION,RD,,,,,,,,37.82993261,-87.563298,,2025-10-15,1533,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45947.61351,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9853,35422760,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,CLAY,ST,,,LETCHER,,,,,37.8259948,-87.58009074,0.17,2025-10-18,1413,2,2,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45950.36665,False,17,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,STEERING FAILURE,2025,1
9854,35422795,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,11,MCKINLEY,ST,N,,,,,,,37.8303536,-87.57516068,0.041,2025-10-15,1314,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,45950.37358,False,67,Accepted,5,5,O,,INATTENTION,,2025,1
9855,35423210,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,,,,37.84352558,-87.58583429,16.237,2025-10-17,1050,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,,DAYLIGHT,,,45950.4177,False,46,Accepted,5,5,O,,OTHER,,2025,1
9859,35427705,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.83285439,-87.59413195,,2025-10-17,1503,3,3,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,45951.38327,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9860,35427707,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,,,,,,37.85486054,-87.58060614,,2025-10-15,1516,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45951.38334,False,83,Accepted,5,5,O,,INATTENTION,,2025,1
9861,35427708,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,CLAY,ST,,US0041A,GREEN,,,,,37.83375901,-87.59331944,1.068,2025-10-18,1723,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,45951.38339,False,52,Accepted,5,3,B,,MISJUDGE CLEARANCE,,2025,1
9863,35432256,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,7TH,,,,,37.84576201,-87.58444982,16.387,2025-10-21,959,2,2,0,0,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,45952.3515,False,52,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, MISJUDGE CLEARANCE",,2025,1
9865,35441036,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,892,HONEYLARK,LN,,,,,,,,37.87090062,-87.55598923,0.011,2025-10-15,1941,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,45954.01498,False,36,Accepted,5,5,O,,INATTENTION,,2025,1
9867,35442251,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,140,MAIN,ST,N,,,,,,,37.84073892,-87.59154958,0.101,2025-10-15,1312,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,45954.37467,False,52,Accepted,5,5,O,,INATTENTION,,2025,1
9877,35455302,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0136,,SAND,LN,,US0041A,GREEN,,,,,37.82376162,-87.60315131,19.549,2025-10-15,1907,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,45957.84789,False,44,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,,2025,1
9878,35455303,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0425,6303,KY425,,,,,,,,,37.79030428,-87.6375127,0.891,2025-10-15,1940,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,45957.84801,False,44,Accepted,5,5,O,,,TIRE FAILURE,2025,1
9879,35455666,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1680,GREEN,ST,S,,,,,,,37.81634337,-87.61437005,13.706,2025-10-16,19,1,1,0,0,CLEAR,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,45957.9145,False,44,Accepted,5,5,O,,"ALCOHOL INVOLVEMENT, MISJUDGE CLEARANCE",,2025,1
9880,35455881,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,2709,FLINTLOCK,DR,,,,,,,,37.86634706,-87.55499564,0.039,2025-10-16,1620,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DAYLIGHT,,,45957.96039,False,43,Accepted,5,5,O,,INATTENTION,,2025,1
